OFFENSE_CODE,DISTRICT,SHOOTING,YEAR,MONTH,DAY_OF_WEEK,HOUR,UCR_PART,STREET,DAY,LATITUDE,LONGITUDE,REPORTING_AREA_STR
619,C6,,2018,8,Tuesday,9,Part One,SUMMER ST,28,42.3465477,-71.04284093,203.0
3831,D4,,2018,8,Thursday,8,Part Three,E NEWTON ST,30,42.33794274,-71.07250126,168.0
3207,C6,,2018,8,Thursday,8,Part Three,BELLFLOWER ST,30,42.32445145,-71.0581068,187.0
2905,A7,,2018,8,Thursday,8,Part Two,MAVERICK ST,30,42.37059085,-71.03994314,26.0
3410,A1,,2018,8,Thursday,7,Part Three,THACHER ST,30,42.36566091,-71.05646296,85.0
617,D4,,2018,8,Thursday,7,Part One,E SPRINGFIELD ST,30,42.3360292,-71.07517847,170.0
2616,D4,,2018,8,Thursday,7,Part Two,E SPRINGFIELD ST,30,42.3360292,-71.07517847,170.0
1402,C6,,2018,8,Monday,20,Part Two,E FIFTH ST,20,42.33381437,-71.04284935,229.0
3115,E5,,2018,8,Thursday,1,Part Three,CUTHBERT RD,30,42.27904672,-71.15020686,701.0
802,C11,,2018,8,Thursday,6,Part Two,BARRY ST,30,42.30743661,-71.07014859,336.0
2629,C6,,2018,8,Thursday,7,Part Two,PATTERSON WAY,30,42.33042505,-71.05237796,915.0
3802,B2,,2018,8,Thursday,6,Part Three,WASHINGTON ST,30,42.30775024,-71.08273084,329.0
3114,C11,,2018,8,Thursday,6,Part Three,GALLIVAN BLVD,30,42.28032991,-71.06444831,388.0
1402,B3,,2018,8,Thursday,6,Part Two,OUTLOOK RD,30,42.28245514,-71.09448768,466.0
2610,B2,,2018,8,Thursday,6,Part Two,ALLERTON ST,30,42.32805817,-71.06956313,178.0
614,D14,,2018,8,Thursday,5,Part One,BRECK AVE,30,42.34971839,-71.16815011,754.0
802,C11,,2018,8,Thursday,0,Part Two,HANCOCK ST,30,42.31252055,-71.06434966,257.0
3125,A7,,2018,8,Thursday,6,Part Three,BENNINGTON ST,30,42.37604046,-71.03580863,22.0
3006,B2,,2018,8,Thursday,4,Part Three,MISSION PARK DR,30,42.3337825,-71.10934344,611.0
3006,A1,,2018,8,Thursday,4,Part Three,BLOSSOM ST,30,42.36280152,-71.06699034,64.0
311,A15,,2018,8,Thursday,3,Part One,MAIN ST,30,42.37515337,-71.06409893,59.0
413,C6,,2018,8,Thursday,2,Part One,BRADSTON ST,30,42.332354,-71.07138696,172.0
3006,E13,,2018,8,Thursday,2,Part Three,EDGE HILL ST,30,42.32423056,-71.10642159,583.0
3803,A1,,2018,8,Thursday,2,Part Three,CONGRESS ST,30,0.0,0.0,nan
3018,B3,,2018,8,Thursday,3,Part Three,BLUE HILL AVE,30,42.28482577,-71.09137369,465.0
3301,E13,,2018,8,Thursday,2,Part Three,WESTMINSTER AVE,30,42.31668068,-71.09638886,307.0
3301,C6,,2018,8,Thursday,1,Part Three,OLD COLONY AVE,30,42.33465899,-71.05505448,195.0
3301,C11,,2018,8,Thursday,1,Part Three,SAXTON ST,30,42.31359091,-71.05432387,249.0
3006,A7,,2018,8,Thursday,0,Part Three,BORDER ST,30,42.37957532,-71.04011349,26.0
613,D14,,2018,8,Thursday,0,Part One,BEACON ST,30,42.33610729,-71.14908783,790.0
802,D14,,2018,8,Thursday,0,Part Two,BEACON ST,30,42.33610729,-71.14908783,790.0
3410,B3,,2018,8,Thursday,0,Part Three,HARVARD ST,30,42.29513502,-71.08691692,444.0
1402,D4,,2018,8,Thursday,0,Part Two,CHARLESGATE W,30,42.35018007,-71.09286761,622.0
3301,B3,,2018,8,Thursday,0,Part Three,HANNON ST,30,42.28187558,-71.08550538,432.0
3006,D14,,2018,8,Thursday,0,Part Three,LINDEN ST,30,42.35540113,-71.13090649,800.0
3111,D14,,2018,8,Thursday,0,Part Three,LINDEN ST,30,42.35540113,-71.13090649,800.0
3801,B2,,2018,8,Wednesday,23,Part Three,PARKER ST,29,42.33226842,-71.09674843,901.0
3006,B2,,2018,8,Wednesday,23,Part Three,HUNTINGTON AVE,29,0.0,0.0,nan
3115,B3,,2018,8,Thursday,0,Part Three,HALBORN ST,30,42.27540081,-71.08898513,421.0
1831,A1,,2018,8,Wednesday,22,Part Two,TREMONT ST,29,42.35637531,-71.06213513,102.0
616,D4,,2018,8,Tuesday,8,Part One,E SPRINGFIELD ST,28,42.3360292,-71.07517847,170.0
3006,D4,,2018,8,Wednesday,23,Part Three,COMMONWEALTH AVE,29,42.34877575,-71.09606805,623.0
413,E18,Y,2018,8,Wednesday,23,Part One,HILLIS RD,29,42.2504055,-71.1317374,540.0
3006,A1,,2018,8,Wednesday,22,Part Three,TREMONT ST,29,42.35540738,-71.06312433,119.0
3810,,,2018,8,Wednesday,23,Part Three,,29,42.32263777,-71.09855483,nan
3115,C11,,2018,8,Wednesday,22,Part Three,BOYD ST,29,42.30027166,-71.06838949,357.0
3115,C11,,2018,8,Wednesday,23,Part Three,HOWE TER,29,42.31050632,-71.06505939,334.0
2657,A1,,2018,8,Wednesday,22,Part Two,HANOVER ST,29,42.36339154,-71.05488123,84.0
3301,B3,,2018,8,Wednesday,22,Part Three,NORFOLK ST,29,42.28915232,-71.07346,437.0
3831,C6,,2018,8,Wednesday,21,Part Three,F ST,29,42.33644896,-71.0481912,214.0
802,B3,,2018,8,Wednesday,21,Part Two,STANTON ST,29,42.28411373,-71.07938717,434.0
3108,A1,,2018,8,Wednesday,21,Part Three,WASHINGTON ST,29,42.35174282,-71.0627594,117.0
3114,C6,,2018,8,Wednesday,22,Part Three,MONSIGNOR DENNIS F O'CALL,29,42.32476494,-71.05340359,914.0
617,C11,,2018,8,Wednesday,9,Part One,COLUMBIA RD,29,42.3119196,-71.06913007,332.0
3502,C11,,2018,8,Wednesday,20,Part Three,BOWDOIN ST,29,42.30915823,-71.06402751,334.0
2647,B3,,2018,8,Wednesday,19,Part Two,STANDARD ST,29,42.27661501,-71.08029831,943.0
3301,C11,,2018,8,Wednesday,21,Part Three,DORCHESTER AVE,29,42.29480297,-71.06175129,361.0
3201,B2,,2018,8,Wednesday,22,Part Three,BLUE HILL AVE,29,42.31432112,-71.07900586,326.0
3410,C11,,2018,8,Wednesday,20,Part Three,LONSDALE ST,29,42.29037676,-71.06139736,365.0
2405,D4,,2018,8,Wednesday,21,Part Two,JERSEY ST,29,42.34412622,-71.09760878,624.0
3501,C11,,2018,8,Wednesday,20,Part Three,MOUNT IDA RD,29,42.30629091,-71.06512497,340.0
1304,E13,,2018,8,Wednesday,19,Part Two,MINDEN ST,29,42.32512504,-71.10520487,583.0
616,B2,,2018,8,Wednesday,3,Part One,PARKER HILL AVE,29,42.33267994,-71.109579,605.0
3301,A15,,2018,8,Wednesday,20,Part Three,PARK ST,29,42.37343545,-71.06061465,40.0
1402,D4,,2018,8,Wednesday,20,Part Two,REED ST,29,42.33472388,-71.07660307,271.0
3802,B3,,2018,8,Wednesday,21,Part Three,BLUE HILL AVE,29,42.27478462,-71.09368461,469.0
3820,E18,,2018,8,Wednesday,21,Part Three,AUSTIN ST,29,42.25716118,-71.12683844,543.0
1842,E13,,2018,8,Wednesday,19,Part Two,,29,42.31580852,-71.09829029,nan
1843,A15,,2018,8,Wednesday,18,Part Two,MEDFORD ST,29,42.37915224,-71.05700823,43.0
2511,B3,,2018,8,Wednesday,20,Part Two,DELHI ST,29,42.27436376,-71.09136935,421.0
3125,B3,,2018,8,Wednesday,20,Part Three,DELHI ST,29,42.27436376,-71.09136935,421.0
3301,A15,,2018,8,Wednesday,19,Part Three,WALFORD WAY,29,42.37843402,-71.05644163,900.0
1402,A15,,2018,8,Wednesday,16,Part Two,TERMINAL ST,29,42.38180833,-71.0561542,37.0
1849,B2,,2018,8,Wednesday,19,Part Two,BROOK AVE,29,42.32014754,-71.07368297,261.0
3115,B2,,2018,8,Wednesday,19,Part Three,BROOKLINE AVE,29,42.33962338,-71.10649737,614.0
3115,B2,,2018,8,Wednesday,20,Part Three,BINNEY ST,29,42.33781374,-71.10659848,612.0
613,A1,,2018,8,Wednesday,18,Part One,WASHINGTON ST,29,42.35272948,-71.06256291,111.0
3119,D14,,2018,8,Wednesday,19,Part Three,HARRY AGGANIS WAY,29,42.35294776,-71.11822084,797.0
616,A1,,2018,8,Wednesday,7,Part One,FRANKLIN ST,29,42.35603279,-71.05919355,104.0
3207,E13,,2018,8,Wednesday,20,Part Three,CHESTNUT AVE,29,42.31839238,-71.10580554,638.0
802,E18,,2018,8,Wednesday,18,Part Two,ROSA ST,29,42.26217287,-71.11245418,493.0
2005,B3,,2018,8,Wednesday,17,Part Two,YORK ST,29,42.29955614,-71.08073767,445.0
3160,A7,,2018,8,Wednesday,19,Part Three,WEBSTER ST,29,42.36690003,-71.03741912,35.0
614,B2,,2018,8,Tuesday,12,Part One,E COTTAGE ST,28,42.32150685,-71.07076276,182.0
3130,B3,,2018,8,Wednesday,19,Part Three,ESMOND ST,29,42.29861988,-71.08511004,457.0
3801,D4,,2018,8,Wednesday,19,Part Three,BELVIDERE ST,29,0.0,0.0,nan
1874,B2,,2018,8,Wednesday,19,Part Two,WASHINGTON ST,29,42.32866284,-71.08563401,282.0
1001,D4,,2018,8,Wednesday,18,Part Two,HARRISON AVE,29,42.34493428,-71.06366374,162.0
2662,B2,,2018,8,Wednesday,18,Part Two,HUMBOLDT AVE,29,42.31609551,-71.08713118,313.0
3109,C6,,2018,8,Wednesday,19,Part Three,ALLSTATE RD,29,42.32809966,-71.06321676,186.0
1874,B2,,2018,8,Wednesday,19,Part Two,DACIA ST,29,42.31440563,-71.07754554,325.0
1810,B2,,2018,8,Wednesday,19,Part Two,DACIA ST,29,42.31440563,-71.07754554,325.0
1842,B2,,2018,8,Wednesday,19,Part Two,DACIA ST,29,42.31440563,-71.07754554,325.0
619,B3,,2018,8,Wednesday,16,Part One,BLUE HILL AVE,29,42.27219089,-71.09351043,425.0
3125,C6,,2018,8,Wednesday,19,Part Three,MASSACHUSETTS AVE,29,42.33152148,-71.07085307,177.0
3301,B3,,2018,8,Wednesday,19,Part Three,BLUE HILL AVE,29,42.28515394,-71.09102185,430.0
3831,A15,,2018,8,Wednesday,10,Part Three,UNION ST,29,42.37435896,-71.06429459,59.0
1605,C11,,2018,8,Wednesday,18,Part Two,DORCHESTER AVE,29,42.30600262,-71.0587872,348.0
1402,B3,,2018,8,Wednesday,18,Part Two,GLADESIDE TER,29,42.27307979,-71.08735708,424.0
2405,A1,,2018,8,Wednesday,18,Part Two,,29,42.35547514,-71.06051814,nan
3301,B2,,2018,8,Wednesday,17,Part Three,WOODVILLE ST,29,42.32133396,-71.07581186,262.0
802,B3,,2018,8,Wednesday,18,Part Two,NORFOLK ST,29,42.28915232,-71.07346,437.0
3301,C11,,2018,8,Wednesday,15,Part Three,LINCOLN ST,29,42.29979065,-71.05954439,351.0
1402,D14,,2018,8,Wednesday,12,Part Two,WESTERN AVE,29,42.36181486,-71.1440032,806.0
3115,B3,,2018,8,Wednesday,18,Part Three,BLUE HILL AVE,29,0.0,0.0,nan
3201,D4,,2018,8,Wednesday,18,Part Three,MASSACHUSETTS AVE,29,42.34309082,-71.08540752,619.0
3801,D4,,2018,8,Wednesday,16,Part Three,BROOKLINE AVE,29,42.34332128,-71.10261424,592.0
3125,E18,,2018,8,Wednesday,18,Part Three,AMERICAN LEGION HWY,29,42.28454955,-71.11193929,503.0
3810,D4,,2018,8,Wednesday,17,Part Three,BOYLSTON ST,29,42.34862382,-71.08277637,143.0
1842,D14,,2018,8,Wednesday,17,Part Two,COMMONWEALTH AVE,29,0.0,0.0,nan
3125,C11,,2018,8,Wednesday,18,Part Three,HAMILTON ST,29,42.30587884,-71.06663793,341.0
3108,C11,,2018,8,Wednesday,17,Part Three,DORCHESTER AVE,29,42.28907082,-71.06338098,817.0
1402,C6,,2018,8,Wednesday,18,Part Two,D ST,29,42.33843569,-71.05126876,214.0
1503,B3,,2018,8,Wednesday,18,Part Two,AMERICAN LEGION HWY,29,0.0,0.0,nan
2646,B2,,2018,8,Wednesday,18,Part Two,WASHINGTON ST,29,42.32925905,-71.08482402,280.0
802,E5,,2018,8,Wednesday,18,Part Two,CENTRE ST,29,42.28732082,-71.15053079,691.0
1501,B2,,2018,8,Wednesday,17,Part Two,,29,0.0,0.0,179.0
2610,B2,,2018,8,Wednesday,17,Part Two,,29,0.0,0.0,179.0
1510,B2,,2018,8,Wednesday,17,Part Two,,29,0.0,0.0,179.0
802,E5,,2018,8,Sunday,20,Part Two,BIRCHWOOD ST,5,42.25833321,-71.15771218,821.0
1830,A1,,2018,8,Wednesday,17,Part Two,CAUSEWAY ST,29,42.3649755,-71.062044,75.0
3109,A1,,2018,8,Wednesday,17,Part Three,BOYLSTON ST,29,42.3523119,-71.0637051,117.0
619,B3,,2018,8,Wednesday,17,Part One,WOODROW AVE,29,42.28712049,-71.08421139,432.0
2646,B2,,2018,8,Wednesday,17,Part Two,WASHINGTON ST,29,42.32974821,-71.08454012,288.0
1402,B2,,2018,8,Wednesday,17,Part Two,ELBERT ST,29,42.31733171,-71.08569645,310.0
613,A1,,2018,8,Wednesday,16,Part One,FANEUIL HALL SQ,29,42.36020464,-71.05620816,93.0
3114,E18,,2018,8,Wednesday,17,Part Three,HYDE PARK AVE,29,42.25621592,-71.12401947,520.0
3801,C11,,2018,8,Wednesday,17,Part Three,DRAPER ST,29,42.30246937,-71.06376578,345.0
614,B2,,2018,8,Wednesday,17,Part One,MARTIN LUTHER KING JR BLV,29,42.31847226,-71.08409289,310.0
3301,C11,,2018,8,Wednesday,16,Part Three,WASHINGTON ST,29,42.30422176,-71.07918459,459.0
3006,E13,,2018,8,Wednesday,16,Part Three,GROTTO GLEN RD,29,42.32563183,-71.10845359,607.0
617,D4,,2018,8,Tuesday,7,Part One,HARRISON AVE,28,42.33511904,-71.0749171,171.0
613,E13,,2018,8,Wednesday,17,Part One,COLUMBUS AVE,29,42.31771534,-71.09823049,304.0
3831,D14,,2018,8,Wednesday,16,Part Three,LINCOLN ST,29,42.35745927,-71.1290995,816.0
3831,A1,,2018,8,Wednesday,14,Part Three,LINCOLN ST,29,42.35131763,-71.05838367,116.0
619,B3,,2018,8,Wednesday,17,Part One,WOODROW AVE,29,42.28647012,-71.08714661,429.0
1501,B3,,2018,8,Wednesday,17,Part Two,BLUE HILL AVE,29,0.0,0.0,nan
3007,C11,,2018,8,Wednesday,15,Part Three,DORCHESTER AVE,29,42.27273548,-71.06792411,935.0
3125,A1,,2018,8,Wednesday,16,Part Three,CAMBRIDGE ST,29,0.0,0.0,nan
1806,A7,,2018,8,Wednesday,16,Part Two,CONDOR ST,29,42.38260122,-71.03930935,26.0
3006,E13,,2018,8,Wednesday,16,Part Three,CENTRE ST,29,42.31949472,-71.11161967,636.0
3803,B2,,2018,8,Wednesday,16,Part Three,CHENEY ST,29,42.30882778,-71.0841498,319.0
613,D4,,2018,8,Wednesday,16,Part One,NEWBURY ST,29,42.35237073,-71.07227173,133.0
617,A1,,2018,8,Tuesday,20,Part One,ATLANTIC AVE,28,42.35218278,-71.0556788,173.0
3201,D4,,2018,8,Wednesday,16,Part Three,SHAWMUT AVE,29,42.33632386,-71.07956047,937.0
3207,A7,,2018,8,Wednesday,16,Part Three,PARIS ST,29,42.37081805,-71.03929078,28.0
619,D14,,2018,8,Tuesday,19,Part One,WASHINGTON ST,28,42.34934252,-71.16386818,760.0
3820,D4,,2018,8,Sunday,14,Part Three,NORTHAMPTON ST,26,42.33598881,-71.07764721,271.0
3006,E5,,2018,8,Wednesday,15,Part Three,LAGRANGE ST,29,42.29507593,-71.17147165,746.0
616,D4,,2018,8,Wednesday,13,Part One,WALTHAM ST,29,42.34241441,-71.06969105,166.0
3001,E5,,2018,8,Wednesday,15,Part Three,CHILTON RD,29,42.2925434,-71.16050494,694.0
3802,A1,,2018,8,Wednesday,14,Part Three,GROVE ST,29,0.0,0.0,nan
3831,A1,,2018,8,Wednesday,16,Part Three,JOHN F. FITZGERALD SURFAC,22,42.35014256,-71.05973905,124.0
3006,D14,,2018,8,Wednesday,15,Part Three,WASHINGTON ST,29,42.34266946,-71.14098779,956.0
1102,E13,,2018,8,Monday,16,Part Two,WASHINGTON ST,27,42.31485546,-71.0992241,572.0
1843,C6,,2018,8,Wednesday,15,Part Two,W SEVENTH ST,29,42.33814782,-71.05682769,936.0
1810,C6,,2018,8,Wednesday,15,Part Two,W SEVENTH ST,29,42.33814782,-71.05682769,936.0
3301,B2,,2018,8,Wednesday,15,Part Three,WAUMBECK ST,29,42.3140129,-71.08635277,315.0
1810,D14,,2018,8,Wednesday,16,Part Two,WASHINGTON ST,29,42.349056,-71.1504985,778.0
1849,C6,,2018,8,Wednesday,16,Part Two,E EIGHTH ST,29,42.33125163,-71.0474205,219.0
3115,D4,,2018,8,Wednesday,15,Part Three,NEWBURY ST,29,42.34999733,-71.0810344,138.0
3201,A1,,2018,8,Wednesday,14,Part Three,MILK ST,29,42.35674089,-71.05794654,98.0
802,A1,,2018,8,Wednesday,15,Part Two,COURT ST,29,42.35892279,-71.05835354,92.0
3201,D14,,2018,8,Friday,23,Part Three,COMMONWEALTH AVE,17,42.35073963,-71.13047909,796.0
1847,D4,,2018,8,Wednesday,11,Part Two,HARRISON AVE,29,42.33511904,-71.0749171,171.0
1843,D4,,2018,8,Wednesday,11,Part Two,HARRISON AVE,29,42.33511904,-71.0749171,171.0
1850,D4,,2018,8,Wednesday,11,Part Two,HARRISON AVE,29,42.33511904,-71.0749171,171.0
3805,E18,,2018,8,Wednesday,15,Part Three,HYDE PARK AVE,29,42.27775018,-71.11938931,499.0
3115,D4,,2018,8,Wednesday,15,Part Three,SAINT STEPHEN ST,29,42.34150501,-71.08833674,618.0
1102,D4,,2018,6,Thursday,0,Part Two,NEWBURY ST,28,42.34840576,-71.08688339,142.0
3115,E18,,2018,8,Wednesday,15,Part Three,PHILBRICK ST,29,42.28545883,-71.11802667,502.0
3006,C11,,2018,8,Wednesday,14,Part Three,ELTON ST,29,42.31383137,-71.0563766,248.0
3410,D4,,2018,8,Wednesday,14,Part Three,CHANDLER ST,29,42.34715987,-71.07026381,151.0
3201,A7,,2018,8,Wednesday,15,Part Three,CHELSEA ST,29,42.37415931,-71.03382162,21.0
2905,E13,,2018,8,Wednesday,14,Part Two,BRAY ST,29,42.31734831,-71.09835673,303.0
2647,D4,,2018,8,Wednesday,12,Part Two,HARRISON AVE,29,42.33790301,-71.07145236,169.0
2647,B2,,2018,8,Wednesday,14,Part Two,HILLSIDE ST,29,42.3304334,-71.10268549,586.0
3125,A1,,2018,8,Wednesday,14,Part Three,TEMPLE PL,29,42.35478783,-71.06123562,111.0
3830,A7,,2018,8,Wednesday,14,Part Three,MERIDIAN ST,29,42.37553782,-71.03910405,26.0
3410,C6,,2018,8,Wednesday,13,Part Three,E SECOND ST,29,42.33730678,-71.03646955,222.0
3201,A1,,2018,8,Wednesday,10,Part Three,HANOVER ST,29,42.36179428,-71.0571127,78.0
3301,B3,,2018,8,Wednesday,14,Part Three,MATTAPAN ST,29,42.27974263,-71.09771603,469.0
3831,E18,,2018,8,Wednesday,10,Part Three,CUMMINS HWY,29,0.0,0.0,nan
3115,E18,,2018,8,Wednesday,14,Part Three,STANBRO ST,29,42.23552076,-71.13315135,527.0
3301,E18,,2018,8,Wednesday,14,Part Three,AUSTIN ST,29,42.26630876,-71.12465953,546.0
413,B2,,2018,8,Wednesday,13,Part One,NAZING ST,29,42.30664081,-71.08584976,319.0
3115,E13,,2018,8,Wednesday,9,Part Three,SOUTH ST,29,42.30827035,-71.11549644,649.0
1402,C6,,2018,8,Wednesday,12,Part Two,W FOURTH ST,22,42.33759774,-71.0508901,214.0
3208,C11,,2018,8,Wednesday,0,Part Three,DIX ST,1,42.29601566,-71.05766432,364.0
3501,B2,,2018,8,Friday,13,Part Three,ALPINE ST,24,42.32545165,-71.08677983,294.0
1402,C6,,2018,8,Wednesday,8,Part Two,E ST,22,42.33762749,-71.04950865,214.0
3201,B3,,2017,12,Friday,22,Part Three,MORTON ST,8,42.27959103,-71.08132258,420.0
3115,C11,,2018,8,Wednesday,13,Part Three,WESTVILLE ST,29,42.30010597,-71.0710271,357.0
3301,C11,,2018,8,Wednesday,13,Part Three,WASHINGTON ST,29,42.30422176,-71.07918459,459.0
617,D4,,2018,8,Wednesday,10,Part One,HUNTINGTON AVE,29,42.34221544,-71.08577075,619.0
1106,D4,,2018,8,Wednesday,10,Part Two,HUNTINGTON AVE,29,42.34221544,-71.08577075,619.0
3160,C11,,2018,8,Wednesday,13,Part Three,ADAMS ST,29,42.27415489,-71.06282889,387.0
3301,E18,,2018,8,Wednesday,13,Part Three,TILESTON ST,29,42.26577372,-71.10626422,487.0
613,C11,,2018,8,Wednesday,13,Part One,FREEPORT ST,29,42.29234068,-71.04803996,373.0
1300,C11,,2018,8,Wednesday,13,Part Two,FREEPORT ST,29,42.29234068,-71.04803996,373.0
619,C6,,2018,8,Thursday,12,Part One,E BROADWAY,9,42.33554421,-71.0407501,225.0
2647,E5,,2018,8,Sunday,0,Part Two,ARBOROUGH RD,26,42.28980619,-71.1281504,667.0
3115,C6,,2018,8,Wednesday,8,Part Three,CHANNEL CENTER ST,29,42.34556623,-71.05151508,204.0
1106,A7,,2018,8,Wednesday,13,Part Two,HAVRE ST,29,42.37622688,-71.03439728,22.0
614,C11,,2018,8,Tuesday,20,Part One,DORCHESTER AVE,28,42.30308131,-71.05945101,350.0
3115,E13,,2018,8,Wednesday,12,Part Three,BURROUGHS ST,29,0.0,0.0,nan
1402,C6,,2018,8,Wednesday,12,Part Two,BRADSTON ST,29,42.33374643,-71.07020353,175.0
3119,B2,,2018,8,Wednesday,13,Part Three,TREMONT ST,29,42.33402461,-71.09039049,289.0
735,C11,,2018,8,Wednesday,12,Other,BOWDOIN ST,29,42.30406551,-71.0700332,336.0
3201,C6,,2018,8,Wednesday,12,Part Three,A ST,15,42.34145518,-71.05593804,200.0
3109,A1,,2018,8,Wednesday,12,Part Three,WASHINGTON ST,29,42.35153691,-71.06280733,117.0
3410,E13,,2018,8,Wednesday,11,Part Three,CHESTNUT AVE,29,42.31799725,-71.10611247,638.0
3201,D4,,2018,8,Tuesday,21,Part Three,NEWBURY ST,28,42.3494205,-71.083158,137.0
3006,B2,,2018,8,Wednesday,11,Part Three,LONGWOOD AVE,29,42.33799689,-71.1056602,614.0
3006,E18,,2018,8,Wednesday,12,Part Three,GREENWOOD AVE,29,42.26470249,-71.11898016,495.0
614,B3,,2018,8,Wednesday,12,Part One,DRUMMOND ST,29,42.30066767,-71.08422846,457.0
1402,C6,,2018,8,Wednesday,22,Part Two,E ST,15,42.33762749,-71.04950865,214.0
413,B2,,2018,8,Tuesday,18,Part One,HUNTINGTON AVE,28,42.33391238,-71.10524519,604.0
2647,B2,,2018,8,Wednesday,11,Part Two,BLUE HILL AVE,29,42.31709355,-71.07802977,324.0
3410,A1,,2018,8,Wednesday,8,Part Three,BEACON ST,29,42.35641912,-71.06834742,70.0
1402,C11,,2018,8,Wednesday,10,Part Two,SUMNER SQ,29,42.3163254,-71.06223796,242.0
724,B2,,2018,8,Wednesday,11,Part One,CRAWFORD ST,29,42.31697701,-71.09163128,312.0
3802,A7,,2018,8,Wednesday,11,Part Three,WILLIAM F MCCLELLAN HWY,29,42.38777475,-71.01769231,11.0
3114,E5,,2018,8,Wednesday,11,Part Three,CHESBROUGH RD,29,42.281799,-71.16700661,731.0
802,B2,,2018,8,Wednesday,11,Part Two,GAYLAND ST,29,42.31989006,-71.07626209,264.0
3301,E5,,2018,8,Wednesday,11,Part Three,BROOKWAY TER,29,42.29066443,-71.11984079,941.0
3006,,,2018,8,Wednesday,11,Part Three,BERTH 10,29,0.0,0.0,nan
3208,E5,,2018,8,Wednesday,0,Part Three,HIGHCREST RD,29,42.27515909,-71.13767216,550.0
3805,A7,,2018,8,Wednesday,11,Part Three,,29,0.0,0.0,nan
1102,D4,,2018,8,Tuesday,11,Part Two,ALBANY ST,28,42.33827457,-71.06678677,167.0
613,A1,,2018,8,Wednesday,10,Part One,CHARLES ST,29,42.3606447,-71.07086192,66.0
801,C11,,2018,8,Wednesday,11,Part Two,WASHINGTON ST,29,42.2956968,-71.07214055,358.0
3007,A7,,2018,8,Wednesday,11,Part Three,SHELBY ST,29,42.38090412,-71.02795572,17.0
2610,B2,,2018,8,Wednesday,11,Part Two,ROXBURY ST,29,42.32952036,-71.08530641,288.0
3125,B2,,2018,8,Wednesday,11,Part Three,ROXBURY ST,29,42.32952036,-71.08530641,288.0
3115,B3,,2018,8,Wednesday,10,Part Three,WESTVIEW ST,29,42.29091867,-71.08767813,945.0
1848,B3,,2018,8,Wednesday,11,Part Two,HARVARD ST,29,42.29530363,-71.08635771,444.0
2907,B3,,2018,8,Wednesday,11,Part Two,HARVARD ST,29,42.29530363,-71.08635771,444.0
617,A1,,2018,8,Saturday,14,Part One,BOSTON PL,4,42.35883413,-71.05807509,97.0
3831,C11,,2018,8,Tuesday,19,Part Three,SUDAN ST,28,42.3166828,-71.05541001,246.0
3410,E13,,2018,8,Wednesday,10,Part Three,MINTON ST,29,42.31321013,-71.10391131,574.0
3305,A1,,2018,8,Wednesday,9,Part Three,SUMMER ST,29,42.35196671,-71.05415459,173.0
3006,B2,,2018,8,Wednesday,10,Part Three,SONOMA ST,29,42.30845311,-71.08718664,319.0
3115,B2,,2018,8,Wednesday,10,Part Three,COLUMBIA RD,29,42.315969,-71.066253,257.0
3410,C6,,2018,8,Wednesday,0,Part Three,E SECOND ST,29,42.33727868,-71.03809649,222.0
614,C11,,2018,8,Tuesday,21,Part One,MORA ST,28,42.28253777,-71.07134045,402.0
3801,E18,,2018,8,Wednesday,10,Part Three,AMERICAN LEGION HWY,29,42.28314714,-71.11374152,503.0
3410,D4,,2018,8,Wednesday,9,Part Three,SYMPHONY RD,29,42.34295335,-71.08833139,619.0
617,A1,,2018,8,Tuesday,21,Part One,LIME ST,28,42.35722239,-71.0712032,69.0
1402,A1,,2018,8,Tuesday,21,Part Two,LIME ST,28,42.35722239,-71.0712032,69.0
520,A1,,2018,8,Tuesday,21,Part One,LIME ST,28,42.35722239,-71.0712032,69.0
3201,D14,,2018,8,Tuesday,21,Part Three,HARVARD WAY,28,0.0,0.0,nan
3114,A1,,2018,8,Wednesday,10,Part Three,COMMERCIAL ST,29,42.367271,-71.05272807,82.0
3116,A1,,2018,8,Wednesday,10,Part Three,COMMERCIAL ST,29,42.367271,-71.05272807,82.0
2405,A7,,2018,8,Wednesday,10,Part Two,MONMOUTH ST,29,42.38011766,-71.03722943,24.0
619,A1,,2018,8,Wednesday,2,Part One,PEARL ST,29,42.35488211,-71.05369166,108.0
617,D4,,2018,8,Friday,12,Part One,COMMONWEALTH AVE,24,42.34877575,-71.09606805,623.0
413,B2,,2018,8,Wednesday,9,Part One,TREMONT ST,29,42.33234913,-71.09324099,290.0
3410,A1,,2018,8,Wednesday,7,Part Three,CORTES ST,29,42.34827698,-71.07038932,128.0
3125,A1,,2018,8,Wednesday,8,Part Three,STATE ST,29,42.35961316,-71.05195809,95.0
3115,E13,,2018,8,Wednesday,9,Part Three,ELIOT ST,29,42.31306145,-71.11889393,643.0
3114,C11,,2018,8,Wednesday,9,Part Three,FLORIDA ST,29,42.28950569,-71.0590732,366.0
3410,E13,,2018,8,Wednesday,8,Part Three,CENTRE ST,29,42.3216654,-71.10997459,578.0
1849,C6,,2018,8,Wednesday,7,Part Two,E EIGHTH ST,29,42.33147957,-71.03525734,234.0
2102,C6,,2018,8,Wednesday,7,Part Two,E EIGHTH ST,29,42.33147957,-71.03525734,234.0
3207,B2,,2018,8,Saturday,19,Part Three,BLUE HILL AVE,25,0.0,0.0,nan
